what,kind,bundleId,bundleVersion,description,time
java.vm.version,sysinfo,,,"25.25-b02",1508083619400
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1508083619403
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508083620832
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1508083625663
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1508083631385
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1508083634130
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1508083634216
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1508083634243
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1508083634332
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1508083634782
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1508083634784
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1508083634805
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1508083637041
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1508083637082
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1508083637115
started,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1508083637354
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1508083637533
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1508083640699
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1508083705302
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1508083708958
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1508083709321
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1508083709357
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1508083712014
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1508083712207
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1508083712248
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1508083713714
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1508083713919
activated,editor,com.soyatec.euml2.free,,"com.soyatec.uml.ClassDiagramEditor",1508083718997
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1508083723119
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1508083744753
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508083747942
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508083750525
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1508083807379
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1508083819132
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1508083827077
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1508083828534
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1508083832896
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1508083833101
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1508083833147
activated,editor,com.soyatec.euml2.free,,"com.soyatec.uml.ClassDiagramEditor",1508083854998
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1508083871772
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1508083871933
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1508083877064
started,bundle,org.eclipse.wb.core.lib,1.3.0.r37x201202052311,"org.eclipse.wb.core.lib",1508083878221
started,bundle,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core",1508083878238
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1508083878265
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1508083903323
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1508083903558
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1508083903590
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1508083911917
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1508083912136
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1508083912173
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1508083925296
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1508083925499
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1508083935113
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508083936359
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508083937056
started,bundle,org.eclipse.wb.os,1.3.0.r37x201202052311,"org.eclipse.wb.os",1508083938974
started,bundle,org.eclipse.wb.os.win32,1.3.0.r37x201202052311,"org.eclipse.wb.os.win32",1508083938976
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508083939647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508084010701
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508084012248
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508084215478
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508084229131
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508084229969
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508084231936
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508084276762
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508084279324
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508084280122
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508084281140
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508084297057
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508084297879
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508084311155
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508084312288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508084329658
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508084330216
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508084346093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508084347432
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508084430098
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508084430972
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508084438298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508084438812
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508084472026
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508084473480
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508084474242
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1508084476128
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508084476596
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1508084476902
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508084481590
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508084482384
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508084483065
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508084484060
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508084528506
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1508084535617
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1508084535630
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1508084535661
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1508084535662
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508084535871
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508084538083
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508084541804
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508084542822
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508084547636
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508084561050
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1508084563822
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1508084566505
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508084569880
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508084821801
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508085048224
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508085049264
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508085049306
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508085053044
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508085054154
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508085055105
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508085055126
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508085057373
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508085057512
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1508085057734
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1508085057736
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1508085057737
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1508085057739
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1508085057741
stopped,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1508085057743
stopped,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1508085057743
stopped,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1508085057743
stopped,bundle,com.soyatec.eemf,3.7.1.20110624,"com.soyatec.eemf",1508085057745
stopped,bundle,com.soyatec.additional,3.7.1.20110624,"com.soyatec.additional",1508085057745
stopped,bundle,com.soyatec.core,3.7.1.20110624,"com.soyatec.core",1508085057745
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20110516,"org.eclipse.pde.ua.ui",1508085057747
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1508085057748
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20111213-1754,"org.eclipse.pde.ds.ui",1508085057750
stopped,bundle,org.eclipse.pde.runtime,3.4.201.v20110928-1516,"org.eclipse.pde.runtime",1508085057752
stopped,bundle,org.eclipse.pde.ui.templates,3.4.400.v20110928-1516,"org.eclipse.pde.ui.templates",1508085057755
stopped,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1508085057755
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1508085057757
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1508085057760
stopped,bundle,org.eclipse.help.webapp,3.6.1.r37_20110929,"org.eclipse.help.webapp",1508085057762
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1508085057763
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1508085057765
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1508085057767
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1508085057770
stopped,bundle,org.eclipse.help.base,3.6.2.v201202080800,"org.eclipse.help.base",1508085057772
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1508085057774
