what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1508085457133
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1508085457134
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1508085457135
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1508085457135
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1508085457136
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1508085457136
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1508085457137
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1508085457138
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1508085457138
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1508085457139
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1508085457139
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1508085457139
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1508085457140
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1508085457140
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1508085457142
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1508085457143
started,bundle,org.eclipse.gef,3.7.2.v20111106-2020,"org.eclipse.gef",1508085457143
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1508085457144
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1508085457144
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1508085457145
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1508085457146
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1508085457147
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1508085457148
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1508085457149
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1508085457149
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1508085457150
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1508085457150
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1508085457151
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1508085457152
started,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1508085457152
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1508085457153
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1508085457154
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1508085457154
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1508085457154
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1508085457155
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1508085457156
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1508085457157
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1508085457157
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1508085457158
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1508085457158
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1508085457159
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1508085457159
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1508085457160
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1508085457160
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1508085457161
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1508085457162
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1508085457163
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1508085457163
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1508085457163
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1508085457166
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1508085457167
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1508085457167
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1508085457168
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1508085457169
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1508085457170
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1508085457171
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1508085457172
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1508085457173
started,bundle,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core",1508085457175
started,bundle,org.eclipse.wb.core.lib,1.3.0.r37x201202052311,"org.eclipse.wb.core.lib",1508085457176
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1508085457177
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1508085457178
started,bundle,net.sf.eclipsecs.core,6.9.0.201508291549,"net.sf.eclipsecs.core",1508085457179
started,bundle,net.sf.eclipsecs.ui,6.9.0.201508291549,"net.sf.eclipsecs.ui",1508085457181
started,bundle,com.soyatec.additional,3.7.1.20110624,"com.soyatec.additional",1508085457181
started,bundle,com.soyatec.core,3.7.1.20110624,"com.soyatec.core",1508085457183
started,bundle,com.soyatec.diagrams,3.7.1.20110624,"com.soyatec.diagrams",1508085457184
started,bundle,com.soyatec.model,3.7.1.20110624,"com.soyatec.model",1508085457186
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1508085457187
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1508085457188
started,bundle,org.eclipse.uml2.common,1.6.0.v201105021727,"org.eclipse.uml2.common",1508085457188
started,bundle,org.eclipse.uml2.common.edit,1.5.0.v201005031530,"org.eclipse.uml2.common.edit",1508085457189
started,bundle,org.eclipse.uml2.uml,3.2.100.v201108110105,"org.eclipse.uml2.uml",1508085457190
started,bundle,org.eclipse.uml2.uml.edit,3.1.100.v201009281840,"org.eclipse.uml2.uml.edit",1508085457191
os,sysinfo,,,"win32",1508085457194
arch,sysinfo,,,"x86_64",1508085457194
ws,sysinfo,,,"win32",1508085457194
locale,sysinfo,,,"es_ES",1508085457194
processors,sysinfo,,,"8",1508085457194
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1508085457194
java.runtime.version,sysinfo,,,"1.8.0_25-b18",1508085457194
java.specification.name,sysinfo,,,"Java Platform API Specification",1508085457194
java.specification.vendor,sysinfo,,,"Oracle Corporation",1508085457194
java.specification.version,sysinfo,,,"1.8",1508085457194
java.vendor,sysinfo,,,"Oracle Corporation",1508085457194
java.version,sysinfo,,,"1.8.0_25",1508085457194
java.vm.info,sysinfo,,,"mixed mode",1508085457194
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1508085457194
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1508085457194
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1508085457194
java.vm.specification.version,sysinfo,,,"1.8",1508085457194
java.vm.vendor,sysinfo,,,"Oracle Corporation",1508085457194
java.vm.version,sysinfo,,,"25.25-b02",1508085457194
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1508085457197
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508085457305
started,bundle,org.eclipse.wb.os,1.3.0.r37x201202052311,"org.eclipse.wb.os",1508085458622
started,bundle,org.eclipse.wb.os.win32,1.3.0.r37x201202052311,"org.eclipse.wb.os.win32",1508085458624
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1508085460488
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1508085460728
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1508085465102
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1508085468349
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1508085476825
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1508085488162
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1508085488296
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1508085491614
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1508085498962
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508085629160
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508085935869
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1508086080618
activated,editor,com.soyatec.euml2.free,,"com.soyatec.uml.ClassDiagramEditor",1508086082100
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1508086086242
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1508086089922
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086093126
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086115507
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086117694
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086119166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086121297
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086130154
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086133181
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086135794
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1508086136395
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1508086136955
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086137101
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086137698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086143149
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086147851
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086150337
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086151743
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086153629
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086193619
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1508086195134
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086206929
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086210010
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086214566
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086215891
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086218369
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086219199
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086223705
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086224536
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086228910
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086230879
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086233258
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086234207
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086235957
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086241507
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1508086242167
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086254390
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086254976
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1508086264939
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086266542
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086270255
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1508086270803
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086271806
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086288272
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086290014
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086305647
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086307002
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086328783
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086348825
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086360395
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086379613
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086383170
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086384553
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086389115
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086393394
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086395135
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086417726
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086420947
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1508086422537
activated,editor,com.soyatec.euml2.free,,"com.soyatec.uml.ClassDiagramEditor",1508086432602
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1508086433780
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1508086438768
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1508086444555
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086446249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086447999
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1508086449953
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1508086455754
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086456966
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086458243
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1508086458861
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086480054
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086485207
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086486193
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086487722
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086489137
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086490058
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086491298
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086492611
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086494074
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086499623
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086500446
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086503571
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086503897
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086515123
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086531985
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086555683
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086556853
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086562711
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1508086564636
activated,editor,com.soyatec.euml2.free,,"com.soyatec.uml.ClassDiagramEditor",1508086610825
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1508086612741
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086665541
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086817583
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086818161
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086822915
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086823188
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086878782
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508086891917
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508087771980
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508087774635
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508088263664
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1508088275529
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508088288939
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508088294448
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508088295135
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508088296657
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508088299115
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508088302540
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1508088304445
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508088312196
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508088315526
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508088317231
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508088320618
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508088329089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508088329720
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1508088340019
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508088341551
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508088373540
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1508088384264
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1508088384639
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1508088384958
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1508088385291
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1508088385807
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1508088386137
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1508088386472
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1508088386791
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1508088387130
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1508088387479
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508088390419
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508088394720
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508088395503
